Country;PostCode
BR;18010-010
BR;17040-380
BR;80710-150
BR;17043-170
BR;19015-030
BR;31010-220
BR;36025-330
BR;13025-040
BR;80030-380
BR;89050-070
BR;89010-330
BR;41940-370
BR;09540-211
BR;09770-470
BR;53010-000
BR;89010-430
BR;30380-380
BR;59022-180
BR;70730-546
BR;65075-200
BR;05001-100
BR;86062-000
BR;80430-150
BR;09731-200
BR;36016-321
BR;41820-030
BR;32010-120
BR;05322-000
BR;51021-150
BR;05408-003
BR;86062-470
BR;71615-330
BR;36016-340
BR;41720-150
BR;41720-152
BR;03087-000
BR;59056-901
BR;30710-580
BR;09040-330
BR;04728-000
BR;48110-000
BR;41840-200
BR;29200-080
BR;91340-050
BR;88000-000
BR;17045-040
BR;60415-110
BR;22735-010
BR;80240-001
BR;04152-020
BR;02130-080
BR;70863-060
BR;02404-001
BR;78060-240
BR;90670-003
BR;12305-180
BR;78915-240
BR;64690-000
BR;68000-000
BR;13032-690
BR;13025-120
BR;78060-250
BR;95084-370
BR;29114-575
BR;09609-000
BR;09090-760
BR;36021-610
BR;36021-030
BR;99010-013
BR;50770-200
BR;85854-130
BR;95650-000
BR;25802-170
BR;29103-895
BR;28906-220
BR;66025-160
BR;89010-500
BR;41720-025
BR;41730-030
BR;29216-010
BR;09710-212
BR;18035-560
BR;54440-030
BR;04184-000
BR;18030-150
BR;51021-060
BR;51160-220
BR;38408-100
BR;50030-240
BR;77803-140
BR;93010-210
BR;95020-310
BR;97010-180
BR;90220-160
BR;40460-620
BR;22710-270
BR;38401-048
BR;04547-004
BR;90480-000
BR;30360-740
BR;38406-063
BR;74015-170
BR;74015-080
BR;66090-250
BR;11030-300
BR;17040-130
BR;78048-901
BR;89204-060
BR;04026-014
BR;15015-520
BR;17502-180
BR;38400-031
BR;81810-380
BR;57036-850
BR;85854-160
BR;05727-240
BR;04125-200
BR;01401-001
BR;60175-210
BR;04005-003
BR;11060-451
BR;50050-280
BR;96200-290
BR;04514-100
BR;54410-500
BR;66060-020
BR;74083-330
BR;12020-000
BR;52071-320
BR;24440-710
BR;24440-710
BR;37002-140
BR;59020-380
BR;26000-270
BR;40285-440
BR;19020-620
BR;74075-220
BR;66080-000
BR;66013-070
BR;03132-120
BR;41810-440
BR;04542-050
BR;59022-440
BR;59065-780
BR;60160-060
BR;74633-040
BR;11015-530
BR;28908-460
BR;30515-300
BR;36970-000
BR;96015-730
BR;80230-090
BR;36025-001
BR;95084-000
BR;95020-172
BR;66053-330
BR;25565-000
BR;22790-710
BR;75114-650
BR;29200-250
BR;37500-180
BR;52060-460
BR;37750-000
BR;70770-560
BR;68700-000
BR;22793-300
BR;05409-003
BR;41950-640
BR;13400-410
BR;58038-101
BR;11030-580
BR;99840-000
BR;25555-200
BR;07180-000
BR;97500-330
BR;89010-360
BR;86015-640
BR;05610-060
BR;40170-110
BR;74280-140
BR;04530-030
BR;90160-092
BR;58041-000
BR;19013-060
BR;29140-000
BR;05709-030
BR;28360-000
BR;27541-220
BR;22770-330
BR;14800-230
BR;38400-046
BR;09291-230
BR;30170-081
BR;80020-300
BR;91520-570
BR;09210-300
BR;03337-050
BR;16015-520
BR;11030-351
BR;09090-521
BR;91530-080
BR;64000-330
BR;14025-080
BR;57020-680
BR;06454-030
BR;25071-210
BR;09070-580
BR;14090-320
BR;14020-530
BR;74823-330
BR;66019-100
BR;63010-010
BR;53435-000
BR;04142-082
BR;04040-031
BR;60025-101
BR;51011-050
BR;72016-000
BR;91360-370
BR;29050-280
BR;27273-010
BR;60150-000
BR;16015-530
BR;72800-000
BR;72110-410
BR;09780-000
BR;09781-220
BR;35700-070
BR;64000-430
BR;96810-030
BR;79050-010
BR;22611-030
BR;60055-320
BR;09030-320
BR;11440-400
BR;85854-150
BR;88811-480
BR;04082-001
BR;35660-002
BR;30350-160
BR;04044-000
BR;03311-000
BR;04143-040
BR;01128-000
BR;88015-900
BR;85851-020
BR;91330-450
BR;27910-360
BR;75080-730
BR;88802-120
BR;41940-640
BR;60125-121
BR;86061-070
BR;97510-380
BR;05435-000
BR;90230-091
BR;03344-030
BR;69053-010
BR;17015-321
BR;35500-024
BR;90010-120
BR;44035-050
BR;04158-000
BR;35500-025
BR;35500-011
BR;74615-020
BR;88020-060
BR;74110-060
BR;09750-660
BR;40290-030
BR;70658-000
BR;90220-130
BR;13060-072
BR;35700-071
BR;38403-070
BR;05640-000
BR;40425-390
BR;11320-240
BR;03312-001
BR;04040-032
BR;35500-155
BR;11679-200
BR;70603-000
BR;11013-914
BR;57035-390
BR;01240-030
BR;29216-430
BR;75503-230
BR;08730-000
BR;14802-205
BR;36020-020
BR;66613-000
BR;66087-660
BR;05458-000
BR;95770-000
BR;09040-210
BR;18270-820
BR;04045-003
BR;18043-000
BR;04583-110
BR;87040-360
BR;59020-500
BR;82510-140
BR;28610-200
BR;75024-040
BR;85854-110
BR;70658-635
BR;12235-390
BR;09530-401
BR;93022-000
BR;03132-040
BR;17015-000
BR;59064-470
BR;29303-370
BR;37600-000
BR;09080-000
BR;78035-370
BR;13400-210
BR;17043-010
BR;74250-010
BR;36033-240
BR;29200-240
BR;87005-280
BR;85866-000
BR;11704-990
BR;74125-000
BR;30550-390
BR;36013-013
BR;85802-840
BR;13295-000
BR;09510-220
BR;05704-070
BR;70095-900
BR;18031-480
BR;27263-430
BR;78030-100
BR;69053-140
BR;21942-000
BR;37002-090
BR;05445-010
BR;04603-003
BR;04326-160
BR;04537-081
BR;04538-083
BR;30310-760
BR;85800-840
BR;59022-070
BR;01321-001
BR;85851-170
BR;11030-570
BR;13416-020
BR;64017-650
BR;86020-050
BR;52011-030
BR;22790-190
BR;29300-100
BR;35500-010
BR;22471-170
BR;81610-100
BR;04547-005
BR;96080-000
BR;92025-370
BR;78015-600
BR;21940-040
BR;66085-710
BR;93310-001
BR;88811-450
BR;85010-250
BR;88010-001
BR;59063-550
BR;01455-040
BR;49010-130
BR;75907-410
BR;13560-170
BR;28906-160
BR;60170-041
BR;09090-150
BR;92310-190
BR;65066-000
BR;12243-630
BR;88070-010
BR;05730-170
BR;70432-000
BR;54460-030
BR;11701-500
BR;88010-000
BR;88034-100
BR;86046-290
BR;97060-210
BR;66023-710
BR;08070-001
BR;54410-240
BR;38060-000
BR;77003-900
BR;80035-140
BR;89201-740
BR;89036-410
BR;05416-011
BR;66095-470
BR;75690-000
BR;05415-001
BR;88015-020
BR;12020-140
BR;58038-380
BR;04013-001
BR;37002-450
BR;13075-270
BR;14025-150
BR;11660-000
BR;14010-070
BR;18280-000
BR;28908-200
BR;30410-060
BR;70670-000
BR;72210-000
BR;88801-320
BR;37002-010
BR;13031-390
BR;15500-010
BR;09990-000
BR;85854-330
BR;13400-353
BR;13417-100
BR;88015-231
BR;36240-000
BR;11662-470
BR;09710-220
BR;04054-010
BR;97510-220
BR;36025-350
BR;03504-000
BR;83010-620
BR;86020-360
BR;05604-020
BR;96400-200
BR;22743-080
BR;17590-000
BR;20734-160
BR;85854-010
BR;13405-242
BR;29103-837
BR;36013-240
BR;04014-020
BR;04503-010
BR;05435-020
BR;88701-000
BR;58031-220
BR;20950-140
BR;17515-112
BR;04120-130
BR;04571-170
BR;74120-020
BR;87010-000
BR;05073-001
BR;05652-000
BR;95020-360
BR;04137-000
BR;28906-030
BR;11665-590
BR;07197-000
BR;88301-250
BR;78915-090
BR;58038-290
BR;90850-120
BR;79004-270
BR;13561-240
BR;85853-240
BR;50610-160
BR;05577-000
BR;78070-000
BR;95020-200
BR;11310-071
BR;59064-430
BR;05673-050
BR;13209-700
BR;03126-090
BR;51021-050
BR;80730-200
BR;91910-270
BR;17043-173
BR;27930-210
BR;06417-000
BR;79820-080
BR;59082-000
BR;86020-000
BR;74180-000
BR;66090-040
BR;66063-080
BR;90430-180
BR;04571-011
BR;86020-410
BR;41760-310
BR;74110-000
BR;02114-010
BR;28907-410
BR;09850-305
BR;11446-002
BR;09530-000
BR;13563-470
BR;05365-060
BR;80060-090
BR;25750-220
BR;13570-820
BR;54420-190
BR;28907-020
BR;79010-020
BR;07110-000
BR;58037-000
BR;52041-040
BR;03336-010
BR;28610-010
BR;05412-000
BR;05772-040
BR;03460-000
BR;17010-190
BR;90150-071
BR;18031-600
BR;17044-530
BR;31140-370
BR;04605-000
BR;14085-030
BR;71660-250
BR;04531-001
BR;95800-000
BR;87050-000
BR;15501-095
BR;13420-240
BR;90470-110
BR;04502-000
BR;91020-030
BR;90160-093
BR;25520-380
BR;03121-030
BR;18040-430
BR;52050-080
BR;04134-000
BR;35660-032
BR;78020-801
BR;01233-050
BR;36015-400
BR;13087-671
BR;83203-000
BR;52011-160
BR;14015-100
BR;59067-780
BR;85504-000
BR;11700-250
BR;60155-350
BR;88330-756
BR;13025-142
BR;99300-000
BR;78850-000
BR;96810-150
BR;06710-675
BR;89802-000
BR;14085-510
BR;69050-000
BR;13010-190
BR;97510-430
BR;27542-030
BR;90550-080
BR;12242-010
BR;08740-000
BR;13026-210
BR;35500-005
BR;50721-020
BR;78043-000
BR;82360-000
BR;60160-000
BR;89203-000
BR;59600-000
BR;59012-320
BR;37900-000
BR;15015-100
BR;64048-000
BR;89010-000
BR;03132-090
BR;78916-200
BR;14770-000
BR;19010-260
BR;85902-000
BR;66810-000
BR;08675-180
BR;05016-091
BR;54500-000
BR;49020-460
BR;25625-090
BR;95082-420
BR;13076-160
BR;58038-411
BR;90050-260
BR;09030-000
BR;14810-125
BR;58013-000
BR;13500-160
BR;27521-010
BR;05724-020
BR;79022-400
BR;58036-000
BR;29200-340
BR;13066-460
BR;85505-000
BR;78060-200
BR;04571-020
BR;83280-000
BR;06420-902
BR;38400-364
BR;39401-074
BR;37590-000
BR;13480-672
BR;04306-090
BR;09760-280
BR;04119-061
BR;49820-000
BR;13070-001
BR;50100-000
BR;78915-000
BR;13418-240
BR;04562-000
BR;13020-460
BR;58830-000
BR;89216-201
BR;05047-002
BR;13035-030
BR;05577-200
BR;54440-391
BR;06765-000
BR;40070-080
BR;58046-130
BR;89242-000
BR;11013-520
BR;35500-020
BR;13024-431
BR;11442-330
BR;29055-015
BR;29090-090
BR;65075-090
BR;64045-230
BR;29101-692
BR;35000-000
BR;04144-001
BR;59075-300
BR;94020-160
BR;78740-640
BR;89035-300
BR;59078-030
BR;21050-451
BR;17502-580
BR;53130-140
BR;69075-780
BR;13424-060
BR;01510-010
BR;13026-140
BR;02739-000
BR;08673-150
BR;04379-000
BR;02188-040
BR;89050-971
BR;22000-000
BR;01322-020
BR;27320-480
BR;37014-020
BR;59015-350
BR;70763-530
BR;22790-130
BR;29101-680
BR;23510-010
BR;17045-030
BR;35660-110
BR;29109-370
BR;11701-380
BR;29206-260
BR;26045-570
BR;80250-120
BR;25625-010
BR;50070-450
BR;95082-200
BR;74275-020
BR;24210-330
BR;38400-142
BR;41770-190
BR;36010-570
BR;04303-180
BR;70200-760
BR;50020-290
BR;11045-350
BR;58069-275
BR;27937-140
BR;13096-510
BR;29010-150
BR;22640-000
BR;30210-590
BR;41940-760
BR;91740-000
BR;58035-070
BR;30455-780
BR;03507-010
BR;29090-230
BR;04522-032
BR;25071-180
BR;23087-280
BR;06454-070
BR;11015-504
BR;09080-370
BR;22775-001
BR;72225-110
BR;14051-330
BR;70175-900
BR;85806-050
BR;25010-305
BR;09710-100
BR;64046-150
BR;95020-220
BR;08675-030
BR;08790-000
BR;04311-000
BR;04021-000
BR;72115-515
BR;36036-080
BR;13020-440
BR;08780-220
BR;05026-000
BR;04575-050
BR;38015-010
BR;18047-900
BR;80610-080
BR;87013-340
BR;80730-290
BR;88020-400
BR;04543-070
BR;02402-020
BR;66000-000
BR;91900-620
BR;85853-370
BR;17015-430
BR;72000-000
BR;78045-020
BR;08710-150
BR;30575-815
BR;09550-250
BR;85502-040
BR;35020-010
BR;11553-000
BR;74605-160
BR;68745-000
BR;05641-070
BR;37002-310
BR;36200-068
BR;11703-750
BR;04323-060
BR;80430-000
BR;13401-320
BR;13417-010
BR;37701-027
BR;78958-000
BR;72000-000
BR;04117-170
BR;05115-000
BR;73310-200
BR;04610-003
BR;23045-830
BR;59082-180
BR;29055-590
BR;22745-280
BR;11703-630
BR;13025-140
BR;12216-580
BR;74423-010
BR;27355-260
BR;29702-210
BR;05080-000
BR;29300-803
BR;78700-080
BR;11070-010
BR;13061-660
BR;52050-160
BR;52021-030
BR;59022-250
BR;08737-010
BR;17045-100
BR;64001-600
BR;13087-250
BR;59014-100
BR;66033-010
BR;18047-000
BR;13070-190
BR;11703-760
BR;29040-000
BR;81070-000
BR;20531-620
BR;65075-650
BR;27295-560
BR;30180-121
BR;26210-000
BR;31140-540
BR;05409-001
BR;06454-050
BR;78045-190
BR;22795-560
BR;05713-570
BR;13013-000
BR;25953-011
BR;04112-080
BR;03632-040
BR;11700-020
BR;29101-737
BR;94010-210
BR;94010-030
BR;64001-320
BR;13013-100
BR;04052-030
BR;66015-160
BR;05640-001
BR;04101-300
BR;50750-350
BR;21941-570
BR;30140-100
BR;27251-330
BR;27330-390
BR;28030-550
BR;60125-001
BR;13560-610
BR;85501-060
BR;13900-470
BR;78043-640
BR;99400-000
BR;95010-080
BR;69053-110
BR;66095-770
BR;91040-000
BR;87020-060
BR;86050-490
BR;84010-000
BR;03308-020
BR;29100-013
BR;12031-070
BR;52060-200
BR;51020-050
BR;70853-080
BR;58013-190
BR;65070-770
BR;60176-010
BR;97500-000
BR;60190-000
BR;80440-030
BR;29055-430
BR;08710-160
BR;65075-449
BR;17525-160
BR;03345-000
BR;07197-030
BR;65071-395
BR;15091-450
BR;29101-210
BR;27913-160
BR;35500-017
BR;36050-050
BR;65011-970
BR;64048-400
BR;02283-000
BR;91380-280
BR;74120-010
BR;68906-260
BR;55170-000
BR;04140-000
BR;90540-100
BR;99010-112
BR;93030-260
BR;22723-021
BR;29102-240
BR;04207-040
BR;32315-000
BR;86000-000
BR;85790-000
BR;11035-050
BR;85852-020
BR;46430-000
BR;17030-250
BR;17207-230
BR;06083-200
BR;95084-390
BR;89012-190
BR;08674-180
BR;04514-003
BR;08675-240
BR;05021-010
BR;70381-510
BR;04039-000
BR;35430-228
BR;18035-500
BR;30150-331
BR;74413-190
BR;91040-610
BR;36026-390
BR;94930-460
BR;03572-400
BR;04184-020
BR;07095-090
BR;29300-300
BR;38405-377
BR;78048-455
BR;70790-060
BR;04149-100
BR;22631-280
BR;31160-630
BR;30110-140
BR;13036-265
BR;57046-000
BR;41810-620
BR;30380-270
BR;30380-550
BR;36015-230
BR;27920-220
BR;36015-230
BR;41820-150
BR;41810-680
BR;26250-280
BR;29020-590
BR;13214-510
BR;27295-570
BR;69060-020
BR;58038-320
BR;05705-170
BR;13171-490
BR;30310-710
BR;58036-130
BR;79010-010
BR;60165-050
BR;31275-740
BR;74115-030
BR;28470-000
BR;15015-030
BR;36015-370
BR;03646-000
BR;52050-390
BR;60170-151
BR;88056-130
BR;88170-331
BR;66600-000
BR;27700-000
BR;66060-600
BR;29307-300
BR;30140-092
BR;54440-290
BR;85801-300
BR;01534-030
BR;22745-005
BR;04203-002
BR;04209-003
BR;59022-460
BR;59014-500
BR;24230-151
BR;04753-000
BR;89036-400
BR;50050-120
BR;27293-170
BR;13075-250
BR;35930-395
BR;08780-280
BR;80060-270
BR;29050-330
BR;29101-650
BR;71625-009
BR;92310-001
BR;29300-090
BR;89201-710
BR;30320-660
BR;36033-160
BR;12010-130
BR;81910-340
BR;31330-140
BR;27520-290
BR;90020-002
BR;21070-120
BR;05641-010
BR;30320-400
BR;06013-050
BR;74070-070
BR;88804-500
BR;89036-250
BR;90610-200
BR;50010-926
BR;11700-430
BR;49000-000
BR;52061-170
BR;85010-290
BR;04621-000
BR;30190-120
BR;17050-340
BR;88101-270
BR;05734-150
BR;58045-070
BR;08710-590
BR;22790-580
BR;22790-180
BR;74655-330
BR;13061-430
BR;15084-000
BR;41000-000
BR;41213-000
BR;03069-000
BR;59610-090
BR;09090-000
BR;51021-370
BR;29109-130
BR;41830-490
BR;21240-470
BR;03320-001
BR;20755-310
BR;15081-000
BR;26316-120
BR;98005-160
BR;11704-820
BR;05566-000
BR;97030-620
BR;17044-180
BR;14075-310
BR;13033-780
BR;90000-000
BR;58038-451
BR;58039-100
BR;19400-000
BR;19010-042
BR;14020-689
BR;07043-902
BR;32510-260
BR;25070-030
BR;36036-330
BR;11075-300
BR;89012-130
BR;22261-300
BR;03505-030
BR;78110-390
BR;30140-500
BR;17046-600
BR;86010-160
BR;86060-000
BR;86015-090
BR;36025-160
BR;38401-077
BR;88122-000
BR;27120-040
BR;03030-000
BR;91350-200
BR;30310-030
BR;29000-000
BR;29303-410
BR;05423-180
BR;22723-190
BR;88330-000
BR;51200-100
BR;57033-120
BR;25020-010
BR;22620-240
BR;01020-000
BR;05801-000
BR;25010-001
BR;24030-077
BR;09550-050
BR;74115-050
BR;75000-000
BR;79002-520
BR;79020-225
BR;70052-900
BR;70050-000
BR;41905-345
BR;03007-060
BR;38050-400
BR;30000-000
BR;04675-230
BR;03517-000
BR;30535-640
BR;41950-350
BR;21330-150
BR;74000-000
BR;59022-080
BR;59015-050
BR;20911-020
BR;07182-310
BR;09060-180
BR;04225-030
BR;05541-030
BR;09710-201
BR;09060-390
BR;09030-070
BR;13025-151
BR;22715-160
BR;09080-500
BR;05426-100
BR;04062-001
BR;13051-200
BR;13024-001
BR;03610-020
BR;04218-000
BR;04116-170
BR;02725-050
BR;01233-020
BR;51010-030
BR;09190-210
BR;09185-230
BR;03728-190
BR;19060-000
BR;64051-130
BR;59020-600
BR;26570-000
BR;29703-750
BR;72000-000
BR;58038-311
BR;29066-160
BR;09725-650
BR;27511-640
BR;58038-420
BR;65020-340
BR;30131-171
BR;30170-030
BR;05438-100
BR;58038-311
BR;58038-510
BR;09751-251
BR;27501-970
BR;51030-090
BR;60811-590
BR;58038-500
BR;59000-000
BR;95032-410
BR;99150-000
BR;58035-100
BR;29100-000
BR;09310-360
BR;29092-010
BR;71000-000
BR;74805-170
BR;25520-660
BR;04634-010
BR;04377-190
BR;04602-004
BR;41820-035
BR;52011-180
BR;65000-000
BR;65075-770
BR;60000-000
BR;62011-010
BR;36021-680
BR;59036-150
BR;64049-250
BR;65220-060
BR;40280-000
BR;03086-020
BR;87020-190
BR;41830-630
BR;04184-060
BR;03088-010
BR;08674-000
BR;18047-600
BR;90420-170
BR;54410-390
BR;58045-270
BR;88095-010
BR;58310-000
BR;79020-001
BR;09071-130
BR;89250-320
BR;89010-250
BR;70757-040
BR;59032-550
BR;58045-050
BR;58038-491
BR;15091-220
BR;71220-000
BR;29900-052
BR;74210-150
BR;03152-155
BR;29201-450
BR;29360-000
BR;11700-290
BR;99010-120
BR;25963-140
BR;11704-810
BR;60415-050
BR;05145-000
BR;27330-110
BR;57050-120
BR;18010-000
BR;05687-010
BR;29306-480
BR;59020-130
BR;58045-230
BR;58039-021
BR;21330-681
BR;07400-000
BR;28905-310
BR;54440-320
BR;83065-260
BR;40290-160
BR;89012-001
BR;37701-042
BR;06412-270
BR;95700-000
BR;29146-020
BR;05271-150
BR;04812-070
BR;98400-000
BR;78050-005
BR;66090-520
BR;21330-240
BR;20021-440
BR;69035-360
BR;35500-054
BR;51021-490
BR;29306-670
BR;12030-180
BR;74000-000
BR;30000-000
BR;03090-050
BR;72000-000
BR;16010-330
BR;37925-000
BR;30260-080
BR;05434-020
BR;08673-000
BR;09941-410
BR;58035-105
BR;09571-440
BR;12240-420
BR;11013-300
BR;09112-000
BR;09770-230
BR;09530-211
BR;09541-150
BR;54410-310
BR;19013-000
BR;59090-140
BR;36570-000
BR;41820-530
BR;41825-425
BR;30620-060
BR;59064-630
BR;13025-290
BR;22630-013
BR;74715-540
BR;03013-000
BR;59022-020
BR;01427-001
BR;89012-480
BR;11025-020
BR;60135-170
BR;54470-090
BR;25845-000
BR;29101-780
BR;35700-011
BR;29128-000
BR;60450-250
BR;88501-350
BR;29090-630
BR;06050-120
BR;68090-520
BR;04618-030
BR;03819-020
BR;01402-002
BR;36150-000
BR;58040-730
BR;59012-000
BR;28000-000
BR;59012-250
BR;58013-500
BR;74602-220
BR;30710-040
BR;58035-260
BR;57052-610
BR;80240-120
BR;25805-020
BR;58310-000
BR;50000-000
BR;74030-040
BR;29101-508
BR;29146-080
BR;12237-290
BR;83323-430
BR;36571-087
BR;02049-000
BR;85801-470
BR;15014-180
BR;04552-080
BR;11701-090
BR;03502-030
BR;88050-300
BR;21220-400
BR;27323-642
BR;01308-020
BR;90420-060
BR;80050-490
BR;58030-030
BR;90050-240
BR;21940-180
BR;03647-020
BR;29216-360
BR;09726-430
BR;68090-520
BR;04363-080
BR;21932-810
BR;29052-230
BR;58038-180
BR;09726-300
BR;30575-820
BR;75905-630
BR;74815-590
BR;09190-610
BR;30150-290
BR;57025-000
BR;59090-000
BR;05674-002
BR;14096-180
BR;04294-000
BR;30000-000
BR;04135-001
BR;40000-000
BR;03401-040
BR;74210-190
BR;01035-100
BR;05622-010
BR;09895-400
BR;74280-130
BR;74210-050
BR;13010-400
BR;14025-700
BR;27520-250
BR;67030-000
BR;29215-580
BR;44000-000
BR;29000-000
BR;29000-200
BR;41810-180
BR;99052-900
BR;90430-030
BR;09080-320
BR;40000-000
BR;88115-180
BR;29090-650
BR;28333-000
BR;29090-010
BR;59078-400
BR;37470-000
BR;75800-000
BR;16018-330
BR;21931-280
BR;70850-090
BR;13560-130
BR;02018-017
BR;09810-290
BR;09910-140
BR;74840-270
BR;98801-690
BR;36016-380
BR;58032-101
BR;54410-420
BR;58032-102
BR;04547-000
BR;29000-000
BR;04671-090
BR;24241-380
BR;12243-840
BR;22710-560
BR;06500-000
BR;24230-320
BR;90000-000
BR;04164-010
BR;54450-050
BR;18030-310
BR;04653-170
BR;40231-250
BR;60000-000
BR;58040-540
BR;27913-300
BR;04120-021
BR;88330-000
BR;08295-360
BR;41900-235
BR;29206-150
BR;88354-015
BR;88056-000
BR;02546-000
BR;29000-000
BR;32130-010
BR;92310-270
BR;91330-001
BR;70316-900
BR;87501-170
BR;01510-001
BR;71715-000
BR;70000-000
BR;36025-270
BR;79554-001
BR;79225-556
BR;29102-010
BR;29102-950
BR;80210-040
BR;90620-230
BR;04314-130
BR;41810-780
BR;70000-000
BR;15015-400
BR;66087-710
BR;09090-600
BR;29102-245
BR;30310-510
BR;77000-900
BR;79015-225
BR;04190-050
BR;22795-445
BR;03281-001
BR;02475-001
BR;79455-225
BR;14025-670
BR;18010-004
BR;37701-021
BR;74063-350
BR;59050-200
BR;09732-340
BR;91420-500
BR;09640-000
BR;06700-200
BR;65075-360
BR;51020-140
BR;41820-380
BR;01549-020
BR;91060-440
BR;19470-000
BR;21931-230
BR;03871-000
BR;04001-006
BR;02735-040
BR;17500-000
BR;36016-410
BR;04076-010
BR;51030-021
BR;41810-815
BR;29000-000
BR;54000-000
BR;58045-180
BR;04532-012
BR;01220-010
BR;04571-110
BR;49052-240
BR;91350-250
BR;57036-710
BR;72000-000
BR;18035-070
BR;80740-390
BR;08220-280
BR;09942-000
BR;11700-080
BR;11443-411
BR;30310-690
BR;59059-900
BR;52120-322
BR;89035-230
BR;35900-393
BR;11702-150
BR;74905-770
BR;08710-430
BR;06018-030
BR;24360-440
BR;29164-240
BR;95032-600
BR;88860-000
BR;04622-000
BR;09735-460
BR;09910-580
BR;66080-660
BR;66033-080
BR;29090-110
BR;29055-100
BR;23087-281
BR;16100-000
BR;35500-431
BR;59000-150
BR;37460-000
BR;26255-040
BR;21931-076
BR;95290-000
BR;74905-180
BR;58045-200
BR;58035-440
BR;58045-170
BR;90000-000
BR;96501-505
BR;09780-595
BR;17011-100
BR;06460-010
BR;29902-100
BR;30310-720
BR;92240-280
BR;72020-045
BR;22790-175
BR;22795-076
BR;22795-395
BR;30535-670
BR;52011-150
BR;72415-630
BR;09672-060
BR;58045-210
BR;30220-280
BR;30160-907
BR;35180-014
BR;03215-010
BR;27000-000
BR;60000-000
BR;03989-000
BR;04128-000
BR;09530-430
BR;09770-280
BR;50850-000
BR;21940-070
BR;41810-110
BR;29300-110
BR;58033-000
BR;05868-090
BR;02967-050
BR;05857-210
BR;09310-290
BR;94030-550
BR;30720-460
BR;03227-070
BR;79101-221
BR;50670-420
BR;17043-270
BR;70070-050
BR;03503-000
BR;09172-180
BR;09172-180
BR;07196-200
BR;05713-510
BR;90640-130
BR;97010-001
BR;18010-002
BR;59090-050
BR;36035-780
BR;41100-000
BR;99010-110
BR;21930-010
BR;59075-250
BR;37026-590
BR;11015-420
BR;58041-110
BR;58032-210
BR;58038-580
BR;09820-680
BR;40140-810
BR;74255-240
BR;09071-190
BR;24230-230
BR;09041-300
BR;11040-191
BR;59575-000
BR;09812-020
BR;09912-010
BR;13209-460
BR;29215-150
BR;29200-970
BR;95074-390
BR;94415-400
BR;90480-201
BR;292002600
BR;59020-250
BR;29108-360
BR;38408-343
BR;89228-000
BR;05038-070
BR;12501-040
BR;14270-000
BR;91215-320
BR;29045-230
BR;50090-000
BR;78900-005
BR;11900-000
BR;03316-000
BR;31160-580
BR;37500-076
BR;60190-780
BR;37504-066
BR;22750-011
BR;59094-520
BR;79002-225
BR;03654-000
BR;03401-001
BR;58036-845
BR;14091-310
BR;51111-220
BR;23826-260
BR;04142-081
BR;22631-460
BR;09911-160
BR;24348-280
BR;69057-002
BR;57055-330
BR;28035-310
BR;90440-110
BR;24110-301
BR;21360-000
BR;77030-010
BR;78068-600
BR;57037-090
BR;72220-120
BR;30350-140
BR;30770-400
BR;09551-000
BR;36013-020
BR;05650-001
BR;90620-010
BR;09732-530
BR;05209-000
BR;51011-530
BR;74610-155
BR;90200-310
BR;97058-730
BR;99470-000
BR;70200-730
BR;30575-810
BR;66120-000
BR;88330-000
BR;30535-630
BR;41830-595
BR;14026-230
BR;09520-070
BR;95010-680
BR;72115-090
BR;72115-570
BR;02009-040
BR;27930-620
BR;27923-390
BR;80060-010
BR;58039-330
BR;35500-026
BR;21940-400
BR;74550-025
BR;58038-190
BR;26113-340
BR;05874-120
BR;02762-100
BR;05868-880
BR;06253-000
BR;06026-000
BR;13215-040
BR;28907-060
BR;53401-441
BR;22763-011
BR;74120-100
BR;59064-530
BR;66635-540
BR;57031-060
BR;02998-260
BR;04474-240
BR;90610-250
BR;27920-360
BR;57037-170
BR;20785-221
BR;32560-070
BR;37010-540
BR;13201-800
BR;72318-223
BR;71600-000
BR;13480-636
BR;38400-192
BR;09571-480
BR;74250-210
BR;30720-470
BR;90470-100
BR;27920-210
BR;09621-000
BR;06182-110
BR;05376-020
BR;70770-912
BR;70342-000
BR;01124-010
BR;30455-600
BR;21940-080
BR;70300-908
BR;93336-020
BR;92010-210
BR;04744-010
BR;25070-110
BR;29306-340
BR;01525-000
BR;59075-770
BR;18000-000
BR;04153-000
BR;27135-030
BR;77001-902
BR;25555-201
BR;74605-060
BR;05854-060
BR;91910-530
BR;22790-240
BR;59065-380
BR;75695-000
BR;68005-300
BR;49020-000
BR;27937-090
BR;60015-051
BR;21941-095
BR;06763-010
BR;20750-190
BR;66087-430
BR;25075-020
BR;13330-340
BR;88101-001
BR;30430-350
BR;13038-720
BR;89012-510
BR;22790-210
BR;90690-070
BR;01008-000
BR;41810-640
BR;50010-240
BR;90010-101
BR;95041-520
BR;90550-031
BR;74535-090
BR;11704-160
BR;31140-440
BR;09914-160
BR;11704-650
BR;70873-500
BR;73025-040
BR;04313-210
BR;05686-050
BR;94010-000
BR;66045-000
BR;25000-000
BR;94910-103
BR;87050-020
BR;27910-060
BR;90630-100
BR;89251-640
BR;37010-530
BR;02816-030
BR;09910-120
BR;03313-001
BR;04514-040
BR;73005-080
BR;21235-710
BR;03359-025
BR;58032-150
BR;50720-750
BR;88330-000
BR;01405-002
BR;30360-530
BR;79001-151
BR;13201-970
